,IDCliente,Genero,Aposentado,Casado,Dependentes,MesesComoCliente,ServicoTelefone,MultiplasLinhas,ServicoInternet,ServicoSegurancaOnline,ServicoBackupOnline,ProtecaoEquipamento,ServicoSuporteTecnico,ServicoStreamingTV,ServicoFilmes,TipoContrato,FaturaDigital,FormaPagamento,ValorMensal,TotalSpend,Churn,Codigo
3530,1703-MGIAB,Feminino,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Mensal,Yes,BoletoImpresso,69.0,1108,No,
375,7156-MXBJE,Feminino,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Anual,No,CartaoCredito,85.1,3662.25,No,
1908,8232-UTFOZ,Masculino,0,No,No,69,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,CartaoCredito,19.95,1399.35,No,
4429,3486-HOOGQ,Feminino,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,DebitoAutomatico,79.7,5743.3,No,
6104,7356-AYNJP,Feminino,0,No,No,4,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,No,BoletoEletronico,23.9,97.5,No,
6153,6685-XSHHU,Masculino,0,Yes,Yes,60,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Yes,DebitoAutomatico,20.95,1270.55,No,
4027,5590-YRFJT,Feminino,0,Yes,No,20,No,SemTelefone,DSL,No,No,No,No,No,No,Mensal,Yes,BoletoEletronico,24.45,482.8,Yes,
1604,6265-SXWBU,Masculino,0,Yes,Yes,69,Yes,Yes,Fibra,No,Yes,Yes,No,Yes,No,Anual,No,CartaoCredito,95.75,6511.25,No,
1118,6891-JPYFF,Feminino,0,Yes,Yes,48,Yes,Yes,Fibra,Yes,Yes,No,No,Yes,Yes,Mensal,Yes,CartaoCredito,105.25,4997.5,No,
3677,6656-JWRQX,Feminino,0,No,No,1,No,SemTelefone,DSL,No,No,No,Yes,No,No,Mensal,No,BoletoImpresso,30.55,30.55,No,
3490,7743-EXURX,Masculino,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Mensal,Yes,BoletoEletronico,51.05,415.05,Yes,
6845,6127-IYJOZ,Masculino,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,BoletoImpresso,45.85,45.85,No,
2958,2576-HXMPA,Feminino,0,No,No,1,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,CartaoCredito,19.55,19.55,No,
1994,8022-BECSI,Masculino,0,No,No,22,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,No,BoletoImpresso,19.6,422.5,No,
6980,0786-VSSUD,Masculino,1,No,No,16,No,SemTelefone,DSL,No,Yes,No,No,Yes,No,Mensal,Yes,BoletoImpresso,39.0,679.85,Yes,
6118,9924-JPRMC,Masculino,0,No,No,72,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,BoletoEletronico,118.2,8547.15,No,
2376,9314-QDMDW,Masculino,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Anual,Yes,BoletoEletronico,61.25,729.95,No,
6445,5339-PXDVH,Masculino,0,No,No,4,Yes,Yes,Fibra,Yes,No,No,No,Yes,No,Mensal,No,BoletoEletronico,90.65,367.95,No,
1342,2017-CCBLH,Feminino,0,No,No,8,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,BoletoImpresso,20.0,141.6,No,
320,5020-ZSTTY,Feminino,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Anual,No,DebitoAutomatico,82.45,4350.1,Yes,
1619,5930-GBIWP,Masculino,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,Yes,CartaoCredito,81.5,5553.25,No,
3713,6961-VCPMC,Masculino,1,Yes,No,46,Yes,No,Fibra,No,No,No,No,No,Yes,Mensal,Yes,BoletoEletronico,80.4,3605.2,Yes,
6442,0254-WWRKD,Feminino,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,Anual,No,CartaoCredito,50.55,3431.75,No,
2060,5248-KWLAR,Masculino,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,BoletoEletronico,90.35,6325.25,No,
2219,1302-UHBDD,Masculino,1,No,No,20,Yes,No,Fibra,No,No,No,No,Yes,Yes,Mensal,No,BoletoEletronico,89.95,1648.45,No,
1673,9158-VCTQB,Feminino,0,Yes,No,41,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,Mensal,Yes,DebitoAutomatico,113.6,4594.95,Yes,
260,7273-TEFQD,Masculino,1,No,No,3,No,SemTelefone,DSL,No,No,Yes,No,No,Yes,Mensal,Yes,BoletoEletronico,41.15,132.2,Yes,
6212,6537-OTKMY,Masculino,0,No,No,15,No,SemTelefone,DSL,No,No,Yes,No,Yes,Yes,Anual,No,BoletoEletronico,50.75,688.2,No,
2039,6298-QDFNH,Masculino,0,No,No,22,Yes,Yes,Fibra,No,Yes,No,No,No,No,Mensal,Yes,BoletoEletronico,79.35,1730.35,Yes,
4785,8854-CCVSQ,Masculino,0,No,No,18,Yes,Yes,Fibra,No,Yes,No,No,No,No,Mensal,Yes,BoletoEletronico,80.65,1451.9,Yes,
901,9734-YWGEX,Feminino,0,No,No,9,Yes,Yes,Fibra,No,No,Yes,No,Yes,Yes,Mensal,No,CartaoCredito,98.3,923.5,Yes,
3744,9040-KZVWO,Masculino,0,No,No,26,Yes,No,Fibra,No,Yes,No,No,No,No,Anual,No,DebitoAutomatico,75.5,2018.1,No,
2026,0308-GIQJT,Masculino,1,No,No,71,Yes,Yes,Fibra,No,Yes,No,Yes,Yes,Yes,Anual,No,DebitoAutomatico,105.75,7382.85,No,
4234,0307-BCOPK,Feminino,0,No,No,16,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,No,BoletoImpresso,19.05,326.65,No,
1917,3219-JQRSL,Feminino,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,CartaoCredito,89.1,6352.4,No,
1828,1839-UMACK,Masculino,0,No,No,42,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,No,BoletoEletronico,25.05,949.85,No,
1573,5014-WUQMG,Masculino,0,Yes,Yes,47,Yes,No,Fibra,Yes,Yes,Yes,No,No,Yes,Anual,Yes,BoletoEletronico,96.1,4391.45,No,
4415,0420-TXVSG,Masculino,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,2 anos,Yes,CartaoCredito,66.1,4428.45,No,
4749,6633-MPWBS,Masculino,0,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Mensal,Yes,BoletoEletronico,49.2,216.9,Yes,
6174,8650-RHRKE,Masculino,0,No,No,4,No,SemTelefone,DSL,No,No,Yes,No,No,No,Mensal,Yes,BoletoEletronico,29.65,118.5,Yes,
4654,4530-NDRKU,Feminino,0,Yes,Yes,42,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,BoletoEletronico,19.05,761.85,No,
4208,9955-QOPOY,Masculino,0,Yes,No,69,No,SemTelefone,DSL,No,Yes,Yes,Yes,Yes,Yes,Anual,Yes,CartaoCredito,60.8,4263.4,No,
4627,3680-CTHUH,Masculino,0,No,No,60,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,Anual,Yes,CartaoCredito,116.6,7049.5,No,
224,5961-VUSRV,Feminino,0,No,No,12,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,DebitoAutomatico,19.35,219.35,No,
723,1589-AGTLK,Masculino,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,BoletoEletronico,45.35,141.5,Yes,
6312,7055-VKGDA,Masculino,0,No,No,54,Yes,No,Fibra,Yes,Yes,No,Yes,Yes,Yes,Anual,Yes,CartaoCredito,105.4,5643.4,Yes,
1141,1641-BYBTK,Masculino,0,No,Yes,6,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Yes,BoletoImpresso,20.2,98.35,No,
5529,5919-VCZYM,Masculino,0,No,No,2,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,BoletoImpresso,20.05,42.7,No,
5764,0716-BQNDX,Masculino,1,No,No,57,Yes,Yes,Fibra,Yes,No,No,Yes,No,Yes,2 anos,No,BoletoEletronico,93.75,5625.55,No,
5554,8838-GPHZP,Feminino,0,No,No,63,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Yes,BoletoImpresso,20.6,1298.7,No,
6676,5274-XHAKY,Feminino,0,Yes,Yes,41,Yes,Yes,Fibra,Yes,Yes,No,No,Yes,No,Mensal,Yes,DebitoAutomatico,94.3,3893.6,No,
2762,8929-KSWIH,Masculino,0,No,No,25,Yes,No,Fibra,No,No,Yes,Yes,Yes,Yes,2 anos,No,DebitoAutomatico,99.3,2513.5,No,
846,6916-HIJSE,Feminino,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,DebitoAutomatico,84.85,5459.2,No,
4289,2228-BZDEE,Feminino,0,No,No,54,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,BoletoImpresso,20.1,1079.45,No,
5560,1346-PJWTK,Masculino,0,Yes,No,61,Yes,No,Fibra,No,Yes,Yes,Yes,No,Yes,Mensal,No,CartaoCredito,94.15,5731.85,No,
5042,1561-BWHIN,Masculino,0,Yes,Yes,19,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,No,BoletoImpresso,19.8,344.5,No,
2551,2882-DDZPG,Feminino,0,No,No,12,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,DebitoAutomatico,19.45,227.45,No,
5725,9648-BCHKM,Feminino,0,Yes,Yes,18,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Yes,CartaoCredito,24.65,471.35,No,
2928,1930-QPBVZ,Masculino,0,Yes,Yes,68,Yes,No,Fibra,Yes,Yes,No,Yes,No,Yes,2 anos,No,DebitoAutomatico,95.1,6683.4,No,
117,5299-RULOA,Feminino,0,Yes,Yes,10,Yes,Yes,Fibra,Yes,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,100.25,1064.65,Yes,
645,1626-ERCMM,Masculino,1,Yes,No,20,Yes,Yes,Fibra,No,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,94.55,1899.65,Yes,
5966,8019-ENHXU,Masculino,0,Yes,No,42,Yes,Yes,Fibra,No,Yes,Yes,Yes,No,Yes,Mensal,Yes,BoletoEletronico,99.45,4138.05,Yes,
3,7795-CFOCW,Masculino,0,No,No,45,No,SemTelefone,DSL,Yes,No,Yes,Yes,No,No,Anual,No,DebitoAutomatico,42.3,1840.75,No,
4170,0906-QVPMS,Masculino,0,Yes,No,72,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,DebitoAutomatico,115.15,8349.45,No,
5851,4118-CEVPF,Feminino,1,No,No,35,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,Anual,Yes,DebitoAutomatico,110.8,3836.3,No,
467,5968-XQIVE,Masculino,0,Yes,Yes,72,Yes,Yes,Fibra,No,Yes,No,No,Yes,No,Anual,Yes,BoletoEletronico,89.7,6588.95,No,
5,9305-CDSKC,Feminino,0,No,No,8,Yes,Yes,Fibra,No,No,Yes,No,Yes,Yes,Mensal,Yes,BoletoEletronico,99.65,820.5,Yes,
5342,3521-SYVOR,Feminino,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,64.75,2345.2,Yes,
919,5149-TGWDZ,Feminino,0,No,No,21,Yes,No,Fibra,No,Yes,Yes,Yes,Yes,Yes,Anual,Yes,BoletoImpresso,104.55,2239.4,No,
2595,1265-BCFEO,Feminino,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,2 anos,Yes,DebitoAutomatico,80.45,5662.25,No,
4324,6873-UDNLD,Masculino,0,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Mensal,No,BoletoEletronico,67.45,2731,No,
1063,7143-BQIBA,Masculino,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Mensal,No,DebitoAutomatico,62.25,612.95,No,
2590,4526-ZJJTM,Feminino,1,Yes,No,25,Yes,No,Fibra,No,Yes,Yes,No,No,Yes,Mensal,No,DebitoAutomatico,88.4,2191.15,No,
242,7576-ASEJU,Feminino,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Anual,Yes,CartaoCredito,74.7,3187.65,No,
6126,9190-MFJLN,Masculino,1,No,No,19,Yes,No,Fibra,No,No,Yes,No,Yes,Yes,Mensal,Yes,CartaoCredito,95.9,1777.9,Yes,
1160,6242-MBHPK,Feminino,1,Yes,No,23,Yes,No,Fibra,Yes,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,95.1,2326.05,No,
2870,1400-WIVLL,Masculino,0,Yes,No,57,Yes,Yes,Fibra,No,No,Yes,Yes,Yes,Yes,2 anos,No,BoletoEletronico,107.95,5969.85,No,
3735,3489-HHPFY,Feminino,0,Yes,No,2,Yes,Yes,Fibra,No,No,No,No,Yes,No,Mensal,Yes,BoletoEletronico,84.05,134.05,No,
6436,7560-QJAVJ,Feminino,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,DebitoAutomatico,79.6,5589.45,No,
2397,3722-WPXTK,Masculino,0,No,No,1,Yes,No,Fibra,No,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,88.35,88.35,Yes,
3517,0748-RDGGM,Masculino,0,Yes,No,70,Yes,No,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,Anual,Yes,DebitoAutomatico,109.5,7534.65,Yes,
3421,6719-FGEDO,Feminino,0,Yes,No,72,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,No,No,2 anos,Yes,DebitoAutomatico,97.0,7104.2,No,
2563,5130-IEKQT,Masculino,1,No,No,25,Yes,Yes,Fibra,No,Yes,Yes,No,Yes,Yes,Mensal,No,BoletoImpresso,105.95,2655.25,Yes,
5622,4391-RESHN,Masculino,0,No,No,23,Yes,Yes,Fibra,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,BoletoImpresso,104.05,2470.1,Yes,
1605,7941-RCJOW,Masculino,0,No,No,65,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Yes,CartaoCredito,19.55,1218.65,No,
6788,1760-CAZHT,Masculino,0,No,Yes,25,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,BoletoImpresso,20.8,460.2,No,
2324,2774-LVQUS,Feminino,1,Yes,No,15,Yes,Yes,Fibra,No,No,Yes,Yes,No,No,Mensal,Yes,BoletoEletronico,83.05,1258.3,Yes,
2709,6128-AQBMT,Masculino,1,Yes,No,41,No,SemTelefone,DSL,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,BoletoEletronico,53.95,2215.4,No,
6663,0674-EYYZV,Feminino,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Mensal,Yes,BoletoEletronico,54.65,54.65,No,
1312,1661-CZBAU,Masculino,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Anual,Yes,DebitoAutomatico,70.95,3629.2,No,
3448,5949-EBSQK,Masculino,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Mensal,No,CartaoCredito,61.45,229.55,Yes,
3812,8573-JGCZW,Masculino,0,No,No,17,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,DebitoAutomatico,19.65,351.55,No,
6544,6661-HBGWL,Feminino,1,No,No,42,Yes,Yes,Fibra,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,DebitoAutomatico,104.75,4323.45,Yes,
2362,7989-AWGEH,Masculino,0,Yes,Yes,49,No,SemTelefone,DSL,Yes,No,No,No,No,Yes,Mensal,Yes,BoletoEletronico,39.2,1838.15,No,
1975,4703-MQYKT,Masculino,0,No,No,21,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,BoletoImpresso,19.6,390.4,No,
3514,6993-YCOBK,Masculino,0,Yes,Yes,60,Yes,Yes,Fibra,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,BoletoEletronico,110.6,6586.85,No,
1761,5356-KZCKT,Masculino,0,No,No,58,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Yes,CartaoCredito,24.45,1513.6,No,
5401,5124-EOGYE,Masculino,0,No,No,31,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,BoletoImpresso,20.45,638.55,No,
2739,4455-BFSPD,Feminino,0,Yes,No,61,Yes,Yes,Fibra,No,No,No,Yes,Yes,Yes,Anual,No,DebitoAutomatico,101.15,6383.9,No,
5637,4423-JWZJN,Masculino,0,Yes,Yes,64,Yes,Yes,Fibra,No,No,Yes,No,No,Yes,Anual,No,CartaoCredito,90.25,5629.15,No,
6553,4891-NLUBA,Feminino,0,Yes,Yes,61,No,SemTelefone,DSL,No,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,DebitoAutomatico,61.45,3751.15,No,
2472,3200-MNQTF,Masculino,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2 anos,No,CartaoCredito,70.9,4677.1,No,
4007,1073-XXCZD,Masculino,0,Yes,No,55,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,DebitoAutomatico,25.7,1443.65,No,
4718,3556-BVQGL,Feminino,0,Yes,No,20,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,BoletoImpresso,20.0,416.45,No,
1493,6416-YJTTB,Masculino,0,No,No,11,Yes,No,Fibra,Yes,No,Yes,No,No,No,Mensal,Yes,DebitoAutomatico,79.5,795.65,No,
4206,0017-IUDMW,Feminino,0,Yes,Yes,72,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,CartaoCredito,116.8,8456.75,No,
2158,9297-FVVDH,Feminino,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,BoletoEletronico,84.5,4845.4,No,
1169,1282-IHQAC,Masculino,1,No,No,70,No,SemTelefone,DSL,No,Yes,Yes,No,Yes,No,Anual,Yes,CartaoCredito,44.05,3011.65,No,
6355,1936-UAFEH,Feminino,0,No,No,68,Yes,Yes,Fibra,Yes,Yes,No,Yes,Yes,Yes,2 anos,No,CartaoCredito,110.25,7279.35,No,
232,8937-RDTHP,Masculino,0,No,No,1,Yes,No,Fibra,Yes,No,No,No,No,Yes,Mensal,Yes,BoletoImpresso,84.6,84.6,Yes,
66,8627-ZYGSZ,Masculino,0,Yes,No,47,Yes,Yes,Fibra,No,Yes,No,No,No,No,Anual,Yes,BoletoEletronico,78.9,3650.35,No,
1603,7459-RRWQZ,Feminino,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Mensal,Yes,DebitoAutomatico,64.65,994.55,Yes,
3283,1085-LDWAM,Feminino,0,Yes,Yes,69,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,CartaoCredito,20.35,1442.65,No,
3596,3656-TKRVZ,Feminino,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Mensal,No,BoletoEletronico,55.35,165.2,Yes,
4632,4760-XOHVN,Feminino,0,Yes,Yes,1,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,BoletoImpresso,19.45,19.45,Yes,
125,4622-YNKIJ,Masculino,0,No,No,33,Yes,No,Fibra,Yes,No,No,Yes,Yes,No,2 anos,Yes,BoletoEletronico,88.95,3027.65,No,
5350,1172-VIYBP,Masculino,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,2 anos,No,DebitoAutomatico,69.7,3686.05,No,
1296,6729-GDNGC,Feminino,1,No,No,20,Yes,No,Fibra,No,No,No,No,Yes,No,Mensal,No,DebitoAutomatico,80.7,1614.2,No,
1976,9497-QCMMS,Masculino,1,No,No,1,Yes,Yes,Fibra,No,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,93.55,93.55,Yes,
6356,3587-PMCOY,Masculino,0,No,No,10,Yes,No,Fibra,Yes,No,Yes,No,Yes,Yes,Anual,Yes,BoletoEletronico,98.9,1064.95,No,
6307,3043-SUDUA,Feminino,0,No,No,32,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,DebitoAutomatico,19.9,601.55,No,
2075,7901-TBKJX,Masculino,1,No,No,56,Yes,Yes,Fibra,No,No,Yes,No,Yes,Yes,Mensal,Yes,BoletoEletronico,101.05,5594,No,
4580,0825-CPPQH,Feminino,0,Yes,No,71,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,No,CartaoCredito,19.1,1372.45,No,
5750,2398-YPMUR,Feminino,1,Yes,No,13,Yes,No,Fibra,No,No,No,No,No,No,Mensal,Yes,BoletoEletronico,70.15,916.75,Yes,
6645,8006-PYCSW,Feminino,0,No,No,2,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,No,BoletoImpresso,20.1,39.8,No,
3086,3853-LYGAM,Masculino,0,No,No,17,Yes,Yes,Fibra,No,No,Yes,Yes,No,Yes,Mensal,Yes,DebitoAutomatico,95.65,1640,No,
6106,5493-SDRDQ,Masculino,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Mensal,Yes,BoletoImpresso,55.1,113.35,Yes,
3345,1335-HQMKX,Feminino,0,Yes,No,72,Yes,Yes,Fibra,No,Yes,Yes,No,Yes,Yes,Anual,Yes,BoletoEletronico,101.35,7323.15,No,
6285,2812-ENYMO,Masculino,0,No,No,26,No,SemTelefone,DSL,Yes,No,No,Yes,Yes,Yes,Anual,No,CartaoCredito,54.55,1362.85,No,
5870,0568-ONFPC,Masculino,0,Yes,Yes,5,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Yes,DebitoAutomatico,25.9,135,Yes,
2797,6023-YEBUP,Masculino,0,No,No,3,Yes,Yes,Fibra,No,No,Yes,No,Yes,Yes,Mensal,Yes,BoletoEletronico,100.95,329.95,Yes,
918,6103-BOCOU,Feminino,0,No,No,26,Yes,Yes,Fibra,No,No,Yes,No,No,No,Mensal,Yes,BoletoEletronico,80.7,2193,No,
1646,2581-VKIRT,Feminino,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Anual,No,BoletoImpresso,65.5,3801.3,No,
5122,4353-HYOJD,Feminino,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Mensal,No,BoletoImpresso,49.85,1336.15,No,
5126,4188-FRABG,Masculino,0,Yes,No,57,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,No,Mensal,Yes,BoletoEletronico,103.05,5925.75,No,
4978,4855-SNKMY,Feminino,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,BoletoEletronico,44.1,44.1,Yes,
5431,5995-WWKKG,Feminino,0,No,No,37,Yes,No,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,BoletoEletronico,19.8,695.05,No,
4621,0311-QYWSS,Feminino,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,Yes,BoletoEletronico,49.45,314.6,No,
364,3583-KRKMD,Masculino,0,No,No,18,Yes,No,Fibra,No,No,No,Yes,No,No,Mensal,Yes,DebitoAutomatico,75.9,1373.05,No,
3287,5828-AVIPD,Masculino,0,Yes,Yes,19,Yes,Yes,Fibra,No,No,No,Yes,Yes,Yes,Anual,Yes,BoletoEletronico,100.95,1875.55,Yes,
2125,8311-UEUAB,Feminino,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,2 anos,Yes,BoletoEletronico,75.5,5229.45,No,
4123,8910-LEDAG,Masculino,1,Yes,No,34,Yes,No,Fibra,No,No,No,No,No,No,Mensal,No,CartaoCredito,71.55,2427.35,No,
4569,7639-SUPCW,Feminino,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,Yes,CartaoCredito,48.8,1054.6,Yes,
525,0750-EBAIU,Masculino,0,No,No,52,Yes,No,Fibra,Yes,No,Yes,No,Yes,No,Anual,No,BoletoEletronico,91.25,4738.3,No,
4821,9200-NLNPD,Masculino,0,Yes,No,56,No,SemTelefone,DSL,No,No,Yes,Yes,Yes,Yes,Anual,Yes,DebitoAutomatico,54.05,2959.8,No,
55,1658-BYGOY,Masculino,1,No,No,18,Yes,Yes,Fibra,No,No,No,No,Yes,Yes,Mensal,Yes,BoletoEletronico,95.45,1752.55,Yes,
638,4913-EHYUI,Masculino,1,Yes,Yes,56,Yes,Yes,Fibra,Yes,No,Yes,No,Yes,Yes,Anual,Yes,DebitoAutomatico,104.55,5794.65,Yes,
302,8266-VBFQL,Masculino,0,No,No,4,Yes,No,Fibra,No,No,Yes,Yes,No,Yes,Mensal,Yes,BoletoEletronico,90.4,356.65,No,
2766,1229-RCALF,Feminino,0,Yes,No,64,Yes,Yes,Fibra,Yes,Yes,Yes,Yes,Yes,Yes,Anual,Yes,BoletoEletronico,115.0,7396.15,No,
5811,6754-LZUKA,Masculino,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2 anos,No,DebitoAutomatico,80.9,4932.5,No,
1276,7005-CYUIL,Feminino,1,Yes,No,71,Yes,No,Fibra,Yes,Yes,Yes,Yes,Yes,No,2 anos,Yes,BoletoEletronico,99.4,7168.25,No,
6591,5832-XKAES,Masculino,0,No,No,2,Yes,No,Fibra,No,No,No,No,No,No,Mensal,Yes,CartaoCredito,69.8,134.7,Yes,
4720,8979-CAMGB,Masculino,1,No,No,64,Yes,Yes,Fibra,No,No,Yes,Yes,Yes,Yes,Anual,No,BoletoEletronico,102.1,6688.1,No,
2055,1216-BGTSP,Masculino,0,No,No,45,Yes,Yes,Fibra,Yes,No,Yes,Yes,Yes,Yes,Mensal,Yes,CartaoCredito,108.45,4964.7,No,
5376,9229-RQABD,Masculino,0,No,No,18,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,No,BoletoImpresso,23.75,424.5,No,
5145,3727-OVPRY,Masculino,0,Yes,Yes,66,Yes,Yes,No,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Yes,CartaoCredito,25.7,1714.55,No,
